batch_index,metric,tau,area,comp,suff
0,mse,15,0.075,11.451035,24.178656
0,mse,15,0.1,15.215156,24.265867
0,mse,15,0.15,16.410242,23.062275
0,mae,16,0.05,10.862676,20.224684
0,mae,16,0.075,12.890109,19.976612
0,mae,16,0.1,14.369601,19.59882
0,mae,16,0.15,14.818605,18.367662
0,mse,16,0.05,9.25743,25.490507
0,mse,16,0.075,12.089504,24.661537
0,mse,16,0.1,13.712414,24.031464
0,mse,16,0.15,14.219199,21.651768
0,mae,17,0.05,11.691008,19.812523
0,mae,17,0.075,12.826954,19.585335
0,mae,17,0.1,14.801307,18.995199
0,mae,17,0.15,15.45658,18.750814
0,mse,17,0.05,10.57827,24.219461
0,mse,17,0.075,11.676718,23.659748
0,mse,17,0.1,14.046268,22.451378
0,mse,17,0.15,15.587994,22.211449
0,mae,18,0.05,11.74613,19.613968
0,mae,18,0.075,12.890849,19.709862
0,mae,18,0.1,14.489008,19.304243
0,mae,18,0.15,15.257095,18.583302
0,mse,18,0.05,10.01101,23.55588
0,mse,18,0.075,11.773397,23.776646
0,mse,18,0.1,13.955744,22.672752
0,mse,18,0.15,15.42674,21.882133
0,mae,19,0.05,12.532982,19.190533
0,mae,19,0.075,11.999304,19.364344
0,mae,19,0.1,13.342478,19.34441
0,mae,19,0.15,15.190857,18.734692
0,mse,19,0.05,11.683168,22.987194
0,mse,19,0.075,10.538509,22.912886
0,mse,19,0.1,12.307632,23.248379
0,mse,19,0.15,14.905659,22.650887
0,mae,20,0.05,11.791267,19.678858
0,mae,20,0.075,13.082607,19.627155
0,mae,20,0.1,13.884226,19.603012
0,mae,20,0.15,14.184284,18.246521
0,mse,20,0.05,10.236357,24.085247
0,mse,20,0.075,12.132036,23.567867
0,mse,20,0.1,13.43416,23.787609
0,mse,20,0.15,13.43812,21.374844
0,mae,21,0.05,11.329115,19.606598
0,mae,21,0.075,12.570954,19.213848
0,mae,21,0.1,13.693464,18.906015
0,mae,21,0.15,14.313873,17.80695
0,mse,21,0.05,9.722198,24.138126
0,mse,21,0.075,11.326945,23.178997
0,mse,21,0.1,13.269176,22.493462
0,mse,21,0.15,14.430941,20.156717
0,mae,22,0.05,11.884203,19.952606
0,mae,22,0.075,12.997463,19.523651
0,mae,22,0.1,14.078948,19.03953
0,mae,22,0.15,14.885695,18.483784
0,mse,22,0.05,9.869326,24.692001
0,mse,22,0.075,11.842424,23.454155
0,mse,22,0.1,13.661797,22.261269
0,mse,22,0.15,15.501796,21.865627
0,mae,23,0.05,11.801071,19.489573
0,mae,23,0.075,12.8325,19.291027
0,mae,23,0.1,12.935987,19.244453
0,mae,23,0.15,14.024828,18.985699
0,mse,23,0.05,9.731825,23.498207
0,mse,23,0.075,10.752557,22.891634
0,mse,23,0.1,11.579067,22.845495
0,mse,23,0.15,13.715804,22.593674
1,mae,0,0.05,11.391182,21.062889
1,mae,0,0.075,13.070204,19.686195
1,mae,0,0.1,14.488199,19.091251
1,mae,0,0.15,14.785225,18.386127
1,mse,0,0.05,10.547876,27.621284
1,mse,0,0.075,12.338946,24.321861
1,mse,0,0.1,14.998718,22.960884
1,mse,0,0.15,15.019489,20.980602
1,mae,1,0.05,11.664351,20.687923
1,mae,1,0.075,11.874781,20.130072
1,mae,1,0.1,13.706995,19.927271
1,mae,1,0.15,13.76711,18.202217
1,mse,1,0.05,10.751146,26.555582
1,mse,1,0.075,10.751724,25.64761
1,mse,1,0.1,13.52831,25.357212
1,mse,1,0.15,13.35238,21.393948
1,mae,2,0.05,12.543142,20.331257
1,mae,2,0.075,12.655611,19.539263
1,mae,2,0.1,12.778921,19.330906
1,mae,2,0.15,14.096032,18.275284
1,mse,2,0.05,12.324366,25.720106
1,mse,2,0.075,11.728884,23.997503
1,mse,2,0.1,11.779791,23.747786
1,mse,2,0.15,13.614838,21.8722
1,mae,3,0.05,11.57519,19.99044
1,mae,3,0.075,13.226524,19.384951
1,mae,3,0.1,13.604128,18.57025
1,mae,3,0.15,14.382515,17.982307
1,mse,3,0.05,10.692007,25.062809
1,mse,3,0.075,12.638176,23.894463
1,mse,3,0.1,12.640749,21.965435
1,mse,3,0.15,13.67766,20.546101
1,mae,4,0.05,12.38278,19.67622
1,mae,4,0.075,13.439713,19.60429
1,mae,4,0.1,14.365581,19.285995
1,mae,4,0.15,14.27879,18.253487
1,mse,4,0.05,12.081343,24.580933
1,mse,4,0.075,12.664394,24.234882
1,mse,4,0.1,14.314556,23.581547
1,mse,4,0.15,13.192637,21.742413
1,mae,5,0.05,11.963808,20.24588
1,mae,5,0.075,12.386438,19.399126
1,mae,5,0.1,13.937898,19.43074
1,mae,5,0.15,14.872629,18.331421
1,mse,5,0.05,10.999447,25.745018
1,mse,5,0.075,11.263363,23.619705
1,mse,5,0.1,13.206844,23.684134
1,mse,5,0.15,14.55567,21.218367
1,mae,6,0.05,11.386877,20.07407
1,mae,6,0.075,12.529777,19.738918
1,mae,6,0.1,13.725112,19.546606
1,mae,6,0.15,14.259232,18.150475
1,mse,6,0.05,10.41842,25.361048
1,mse,6,0.075,11.656771,24.167103
1,mse,6,0.1,13.345047,23.9534
1,mse,6,0.15,14.238153,20.693771
1,mae,7,0.05,12.485079,20.513887
1,mae,7,0.075,13.209469,19.543863
1,mae,7,0.1,12.691279,19.747837
1,mae,7,0.15,14.121073,18.267759
1,mse,7,0.05,11.838887,26.700245
1,mse,7,0.075,12.343264,24.075138
1,mse,7,0.1,11.546311,24.663708
1,mse,7,0.15,12.778631,21.714188
1,mae,8,0.05,12.738206,20.334406
1,mae,8,0.075,13.001506,19.513321
1,mae,8,0.1,13.183706,18.993999
1,mae,8,0.15,13.963161,17.608929
1,mse,8,0.05,12.704735,26.272779
1,mse,8,0.075,12.147676,24.29014
1,mse,8,0.1,12.038176,23.507759
1,mse,8,0.15,13.59981,20.692055
1,mae,9,0.05,12.694832,20.379282
1,mae,9,0.075,12.697257,19.905399
1,mae,9,0.1,13.649891,19.385105
1,mae,9,0.15,13.969872,18.549417
1,mse,9,0.05,12.481198,27.063759
1,mse,9,0.075,11.797676,25.942888
1,mse,9,0.1,13.306239,24.64563
1,mse,9,0.15,13.772295,22.566833
1,mae,10,0.05,11.681494,20.538174
1,mae,10,0.075,13.130964,20.394417
1,mae,10,0.1,13.180336,19.50478
1,mae,10,0.15,13.858568,18.372948
1,mse,10,0.05,10.217377,27.186691
1,mse,10,0.075,12.378059,26.704187
1,mse,10,0.1,11.79771,24.775421
1,mse,10,0.15,13.121147,22.462322
1,mae,11,0.05,10.194577,20.426117
1,mae,11,0.075,11.629585,19.331963
1,mae,11,0.1,12.228796,18.625443
1,mae,11,0.15,15.025164,18.064905
1,mse,11,0.05,8.571895,26.979187
1,mse,11,0.075,10.907618,24.875744
1,mse,11,0.1,12.288933,23.42823
1,mse,11,0.15,15.985709,21.457762
1,mae,12,0.05,10.280788,20.645035
1,mae,12,0.075,12.198105,19.589855
1,mae,12,0.1,13.045008,19.360886
1,mae,12,0.15,14.319979,18.609467
1,mse,12,0.05,8.543313,27.537201
1,mse,12,0.075,11.484053,25.022116
1,mse,12,0.1,12.598232,24.733826
1,mse,12,0.15,15.24692,22.89341
1,mae,13,0.05,10.103128,20.638479
1,mae,13,0.075,11.987362,19.804621
1,mae,13,0.1,12.645616,19.821846
1,mae,13,0.15,13.83666,19.31028
1,mse,13,0.05,8.784494,27.805368
1,mse,13,0.075,11.002427,25.824482
1,mse,13,0.1,12.110814,25.810684
1,mse,13,0.15,13.952783,24.198997
1,mae,14,0.05,11.226929,20.051519
1,mae,14,0.075,11.817034,19.279198
1,mae,14,0.1,12.966316,18.781181
1,mae,14,0.15,13.525773,17.788082
1,mse,14,0.05,10.944739,26.305599
1,mse,14,0.075,10.765211,24.480307
1,mse,14,0.1,12.985675,23.592152
1,mse,14,0.15,13.635819,21.813129
1,mae,15,0.05,11.257312,20.532074
1,mae,15,0.075,11.401455,19.970915
1,mae,15,0.1,12.97837,19.02211
1,mae,15,0.15,15.374631,17.89728
1,mse,15,0.05,10.247569,27.540136
1,mse,15,0.075,9.243858,26.003525
1,mse,15,0.1,11.834246,24.34384
1,mse,15,0.15,15.941985,21.77574
1,mae,16,0.05,8.750181,20.131754
1,mae,16,0.075,9.802603,20.317455
1,mae,16,0.1,11.1113,19.754786
1,mae,16,0.15,14.64441,17.275963
1,mse,16,0.05,6.757402,25.929314
1,mse,16,0.075,7.529652,26.845501
1,mse,16,0.1,9.233448,25.428936
1,mse,16,0.15,14.85013,20.333181
1,mae,17,0.05,9.287154,20.21616
1,mae,17,0.075,11.026536,18.917652
1,mae,17,0.1,12.622611,18.397377
1,mae,17,0.15,12.997801,17.061796
1,mse,17,0.05,7.128137,26.780014
1,mse,17,0.075,9.341821,23.916698
1,mse,17,0.1,11.615536,22.641222
1,mse,17,0.15,12.410879,20.036922
1,mae,18,0.05,9.68532,20.207954
1,mae,18,0.075,11.873783,18.998398
1,mae,18,0.1,11.9491,18.511742
1,mae,18,0.15,13.451355,17.287918
1,mse,18,0.05,7.694795,26.408546
1,mse,18,0.075,10.789609,24.177647
1,mse,18,0.1,10.242786,23.526039
1,mse,18,0.15,12.301819,20.460421
1,mae,19,0.05,11.225267,20.197182
1,mae,19,0.075,11.845326,18.50531
1,mae,19,0.1,11.808378,17.843687
1,mae,19,0.15,12.829309,17.159481
1,mse,19,0.05,10.27474,26.721088
1,mse,19,0.075,10.8413,22.952782
1,mse,19,0.1,10.428844,21.587378
1,mse,19,0.15,11.893703,20.139231
1,mae,20,0.05,10.462151,20.851542
1,mae,20,0.075,12.405947,19.436838
1,mae,20,0.1,12.930126,18.655746
1,mae,20,0.15,12.93177,17.390236
1,mse,20,0.05,8.998447,27.767597
1,mse,20,0.075,11.851861,24.637566
1,mse,20,0.1,12.293868,22.905325
1,mse,20,0.15,11.748604,20.416668
1,mae,21,0.05,10.845507,20.644083
1,mae,21,0.075,12.563491,19.653442
1,mae,21,0.1,13.078432,18.848045
1,mae,21,0.15,14.105455,17.342899
1,mse,21,0.05,9.142036,27.209064
1,mse,21,0.075,11.600088,24.789356
1,mse,21,0.1,12.940056,22.926283
1,mse,21,0.15,13.977785,19.795603
1,mae,22,0.05,10.211674,20.677721
1,mae,22,0.075,11.949978,19.849409
1,mae,22,0.1,12.245564,18.905052
1,mae,22,0.15,14.678701,17.723272
1,mse,22,0.05,7.974139,26.890867
1,mse,22,0.075,10.519902,24.751261
1,mse,22,0.1,10.860299,22.476776
1,mse,22,0.15,14.303772,20.167393
1,mae,23,0.05,10.125559,20.65093
1,mae,23,0.075,11.23938,20.31282
1,mae,23,0.1,11.523696,19.549383
1,mae,23,0.15,13.273317,18.092339
1,mse,23,0.05,8.063787,26.832104
1,mse,23,0.075,9.735185,25.335274
1,mse,23,0.1,10.266779,23.841255
1,mse,23,0.15,12.562805,20.319487
2,mae,0,0.05,7.898879,20.495569
2,mae,0,0.075,8.620838,19.126385
2,mae,0,0.1,9.790825,17.78484
2,mae,0,0.15,10.463492,16.686211
2,mse,0,0.05,5.788101,26.385784
2,mse,0,0.075,6.506384,23.500549
2,mse,0,0.1,8.376185,20.166485
2,mse,0,0.15,8.794429,17.872211
2,mae,1,0.05,7.518375,20.193031
2,mae,1,0.075,8.499445,18.851921
2,mae,1,0.1,8.959712,18.494965
2,mae,1,0.15,10.574297,16.84927
2,mse,1,0.05,5.711446,25.624901
2,mse,1,0.075,6.669,22.689354
2,mse,1,0.1,7.021526,21.542404
2,mse,1,0.15,9.12662,18.08889
2,mae,2,0.05,7.982091,19.748934
2,mae,2,0.075,8.159741,18.665045
2,mae,2,0.1,8.75924,18.307201
2,mae,2,0.15,9.888469,17.678648
2,mse,2,0.05,6.115667,24.704599
2,mse,2,0.075,6.049115,22.293036
2,mse,2,0.1,6.487124,21.835571
2,mse,2,0.15,7.77855,20.811481
2,mae,3,0.05,8.317184,19.896822
2,mae,3,0.075,8.628122,18.854952
2,mae,3,0.1,8.481321,18.649235
2,mae,3,0.15,10.402378,17.114548
2,mse,3,0.05,6.383043,24.61212
2,mse,3,0.075,6.184608,23.101965
2,mse,3,0.1,5.957974,22.83576
2,mse,3,0.15,7.970213,19.608616
2,mae,4,0.05,8.195726,19.910892
2,mae,4,0.075,8.621566,18.802704
2,mae,4,0.1,9.142387,18.384174
2,mae,4,0.15,11.11776,17.366123
2,mse,4,0.05,5.633361,24.672276
2,mse,4,0.075,6.033704,22.434807
2,mse,4,0.1,6.731227,21.627092
2,mse,4,0.15,8.894829,20.195917
2,mae,5,0.05,6.661058,19.379276
2,mae,5,0.075,8.2658,19.378851
2,mae,5,0.1,9.465071,18.422232
2,mae,5,0.15,10.107931,17.446419
2,mse,5,0.05,3.746858,23.909866
2,mse,5,0.075,5.345166,23.497744
2,mse,5,0.1,6.68402,21.78974
2,mse,5,0.15,7.805755,19.858868
2,mae,6,0.05,7.066535,19.488892
2,mae,6,0.075,8.654345,18.51815
2,mae,6,0.1,9.0383,18.002174
2,mae,6,0.15,11.054008,16.680611
2,mse,6,0.05,3.928714,24.403187
2,mse,6,0.075,5.714335,22.107864
2,mse,6,0.1,6.045756,20.937933
2,mse,6,0.15,8.754246,17.996624
2,mae,7,0.05,6.488862,19.494736
2,mae,7,0.075,7.888113,18.318724
2,mae,7,0.1,9.276602,18.227787
2,mae,7,0.15,11.050396,16.513779
2,mse,7,0.05,3.631284,24.433582
2,mse,7,0.075,5.18357,21.690943
2,mse,7,0.1,6.920264,21.322737
2,mse,7,0.15,8.889418,17.795879
2,mae,8,0.05,6.41219,18.797319
2,mae,8,0.075,8.097485,17.725126
2,mae,8,0.1,9.458108,17.535378
2,mae,8,0.15,11.089613,17.196636
2,mse,8,0.05,3.432271,23.260111
2,mse,8,0.075,5.017468,20.600336
2,mse,8,0.1,6.875944,19.723906
2,mse,8,0.15,9.017064,18.805183
2,mae,9,0.05,6.681653,19.225027
2,mae,9,0.075,8.308932,18.202213
2,mae,9,0.1,8.912096,17.810217
2,mae,9,0.15,10.846789,16.090965
2,mse,9,0.05,3.912242,23.860607
2,mse,9,0.075,5.427016,21.699711
2,mse,9,0.1,6.178172,20.792038
2,mse,9,0.15,8.664493,17.544508
2,mae,10,0.05,6.651285,19.247488
2,mae,10,0.075,8.234484,17.730377
2,mae,10,0.1,8.642771,17.364733
2,mae,10,0.15,10.818563,16.212078
2,mse,10,0.05,3.834678,23.669579
2,mse,10,0.075,5.539439,20.843004
2,mse,10,0.1,5.974359,20.351391
2,mse,10,0.15,8.76273,17.603699
2,mae,11,0.05,6.744553,18.947014
2,mae,11,0.075,8.259897,18.07325
2,mae,11,0.1,8.849241,17.427046
2,mae,11,0.15,10.072817,16.622917
2,mse,11,0.05,3.93153,23.903042
2,mse,11,0.075,5.326303,21.65646
2,mse,11,0.1,6.038912,20.394108
2,mse,11,0.15,7.866235,19.215137
2,mae,12,0.05,7.128337,18.852251
2,mae,12,0.075,8.493454,18.199318
2,mae,12,0.1,9.191929,17.399525
2,mae,12,0.15,10.537519,16.752661
2,mse,12,0.05,4.179409,23.412022
2,mse,12,0.075,5.339252,22.230492
2,mse,12,0.1,6.230356,20.831186
2,mse,12,0.15,8.266531,19.519594
2,mae,13,0.05,7.241869,19.114332
2,mae,13,0.075,8.218369,18.059944
2,mae,13,0.1,9.040588,17.606678
2,mae,13,0.15,10.853445,16.614983
2,mse,13,0.05,4.305859,24.844091
2,mse,13,0.075,5.298485,21.984833
2,mse,13,0.1,6.0092,21.239582
2,mse,13,0.15,8.774005,18.922777
2,mae,14,0.05,5.667199,19.697927
2,mae,14,0.075,7.936314,18.375765
2,mae,14,0.1,8.887287,17.916819
2,mae,14,0.15,10.85872,16.836535
2,mse,14,0.05,2.691198,25.142021
2,mse,14,0.075,5.301372,22.181698
2,mse,14,0.1,6.233444,20.780384
2,mse,14,0.15,9.067435,19.220322
2,mae,15,0.05,5.781519,19.993198
2,mae,15,0.075,7.005866,19.331627
2,mae,15,0.1,8.111776,18.450031
2,mae,15,0.15,9.943515,16.71513
2,mse,15,0.05,2.892678,25.884062
2,mse,15,0.075,4.407826,24.488771
2,mse,15,0.1,5.073145,22.735489
2,mse,15,0.15,7.615222,19.544617
2,mae,16,0.05,5.761364,20.185225
2,mae,16,0.075,7.596405,19.437418
2,mae,16,0.1,8.028168,19.143888
2,mae,16,0.15,9.717396,18.215147
2,mse,16,0.05,2.675898,25.94202
2,mse,16,0.075,4.808821,24.571285
2,mse,16,0.1,5.341054,24.135838
2,mse,16,0.15,7.147786,22.447395
2,mae,17,0.05,5.156402,20.82679
2,mae,17,0.075,6.90447,19.209124
2,mae,17,0.1,7.590401,19.165508
2,mae,17,0.15,9.384552,17.759892
2,mse,17,0.05,2.118293,27.69768
2,mse,17,0.075,4.160663,23.799984
2,mse,17,0.1,4.704573,23.397541
2,mse,17,0.15,6.722402,20.586441
2,mae,18,0.05,5.275879,20.661503
2,mae,18,0.075,7.964703,19.386412
2,mae,18,0.1,8.554971,18.803452
2,mae,18,0.15,10.285609,17.23596
2,mse,18,0.05,2.112896,27.349955
2,mse,18,0.075,5.079118,24.023327
2,mse,18,0.1,5.791196,22.402348
2,mse,18,0.15,7.647817,19.588568
2,mae,19,0.05,6.158226,20.179447
2,mae,19,0.075,8.385867,19.32243
2,mae,19,0.1,8.822195,18.502928
2,mae,19,0.15,10.051498,17.16403
2,mse,19,0.05,3.162534,25.701242
2,mse,19,0.075,5.749767,23.299416
2,mse,19,0.1,6.228326,21.974224
2,mse,19,0.15,7.795135,19.430716
2,mae,20,0.05,7.383533,20.029842
2,mae,20,0.075,7.988211,19.134506
2,mae,20,0.1,9.29595,18.711763
2,mae,20,0.15,10.10474,18.019444
2,mse,20,0.05,4.501358,25.45904
2,mse,20,0.075,5.365832,23.019556
2,mse,20,0.1,7.064769,22.099186
2,mse,20,0.15,7.751481,20.619406
2,mae,21,0.05,7.65037,19.487854
2,mae,21,0.075,8.6952,18.56316
2,mae,21,0.1,10.03903,18.605316
2,mae,21,0.15,10.060983,16.858358
2,mse,21,0.05,5.372794,24.175262
2,mse,21,0.075,5.783992,22.399645
2,mse,21,0.1,7.99931,22.255739
2,mse,21,0.15,7.798194,17.86274
2,mae,22,0.05,8.908855,19.836704
2,mae,22,0.075,9.609219,19.073589
2,mae,22,0.1,9.752625,18.927181
2,mae,22,0.15,10.721478,17.860552
2,mse,22,0.05,6.539058,24.454142
2,mse,22,0.075,7.86073,22.881769
2,mse,22,0.1,7.834057,22.377356
2,mse,22,0.15,9.27834,19.33432
2,mae,23,0.05,7.969064,19.715153
2,mae,23,0.075,9.030764,19.222347
2,mae,23,0.1,9.760286,17.921318
2,mae,23,0.15,10.519297,16.570433
2,mse,23,0.05,5.785154,24.073078
2,mse,23,0.075,6.583744,23.130724
2,mse,23,0.1,7.449564,20.191454
2,mse,23,0.15,8.463701,17.426918
3,mae,0,0.05,7.161962,18.85548
3,mae,0,0.075,8.148973,17.97818
3,mae,0,0.1,8.558892,17.324715
3,mae,0,0.15,10.109389,15.47902
3,mse,0,0.05,4.135247,22.143421
3,mse,0,0.075,5.215496,19.966961
3,mse,0,0.1,5.533314,18.524586
3,mse,0,0.15,7.456423,15.047584
3,mae,1,0.05,6.475147,19.152317
3,mae,1,0.075,8.238639,18.151758
3,mae,1,0.1,8.705499,17.476915
3,mae,1,0.15,9.843458,14.763054
3,mse,1,0.05,3.362863,23.232487
3,mse,1,0.075,5.388551,20.646851
3,mse,1,0.1,5.664642,19.273529
3,mse,1,0.15,7.393148,14.430686
3,mae,2,0.05,6.062331,19.164158
3,mae,2,0.075,7.549331,18.26355
3,mae,2,0.1,8.145174,16.415804
3,mae,2,0.15,9.198502,14.800282
3,mse,2,0.05,3.084251,23.01951
3,mse,2,0.075,4.23744,20.310299
3,mse,2,0.1,4.916158,16.882883
3,mse,2,0.15,6.389122,13.739569
3,mae,3,0.05,6.164878,18.991371
3,mae,3,0.075,7.540901,18.006531
3,mae,3,0.1,8.929147,17.282969
3,mae,3,0.15,10.386276,15.450299
3,mse,3,0.05,3.120796,22.389532
3,mse,3,0.075,4.356475,19.594364
3,mse,3,0.1,5.98136,18.579391
3,mse,3,0.15,8.125465,15.045446
3,mae,4,0.05,6.498522,19.43515
3,mae,4,0.075,7.017086,18.089905
3,mae,4,0.1,7.841558,17.279083
3,mae,4,0.15,10.083397,15.345616
3,mse,4,0.05,3.366458,23.470657
3,mse,4,0.075,4.00696,20.609465
3,mse,4,0.1,4.68535,18.588995
3,mse,4,0.15,7.490469,14.999376
3,mae,5,0.05,6.318492,19.084633
3,mae,5,0.075,8.027842,17.740627
3,mae,5,0.1,8.70637,16.94392
3,mae,5,0.15,9.341633,15.190012
3,mse,5,0.05,3.073822,22.467403
3,mse,5,0.075,5.038996,19.674339
3,mse,5,0.1,6.268492,17.655392
3,mse,5,0.15,6.580175,14.737926
3,mae,6,0.05,6.786707,19.155079
3,mae,6,0.075,7.442455,17.82485
3,mae,6,0.1,7.921926,16.790951
3,mae,6,0.15,9.187556,15.336111
3,mse,6,0.05,3.423559,22.360098
3,mse,6,0.075,4.102557,20.033989
3,mse,6,0.1,4.762747,18.063766
3,mse,6,0.15,6.370872,15.860175
3,mae,7,0.05,5.700994,19.491489
3,mae,7,0.075,6.58762,18.146988
3,mae,7,0.1,7.383671,17.318575
3,mae,7,0.15,9.001589,16.690731
3,mse,7,0.05,2.641527,23.382507
3,mse,7,0.075,3.519842,20.550432
3,mse,7,0.1,4.254311,18.940428
3,mse,7,0.15,5.955091,18.59446
3,mae,8,0.05,6.861203,19.123995
3,mae,8,0.075,7.35934,17.83036
3,mae,8,0.1,8.265315,17.142515
3,mae,8,0.15,9.319678,15.678036
3,mse,8,0.05,3.862081,22.661777
3,mse,8,0.075,4.203012,19.915455
3,mse,8,0.1,5.171131,18.699928
3,mse,8,0.15,6.359149,15.960382
3,mae,9,0.05,6.165857,18.80447
3,mae,9,0.075,7.352648,17.429173
3,mae,9,0.1,7.771593,16.882559
3,mae,9,0.15,9.252567,16.169556
3,mse,9,0.05,2.957744,21.515518
3,mse,9,0.075,4.193549,18.698231
3,mse,9,0.1,4.652528,17.455761
3,mse,9,0.15,6.232893,16.682774
3,mae,10,0.05,6.318836,18.917732
3,mae,10,0.075,6.843093,17.610798
3,mae,10,0.1,7.486088,17.168381
3,mae,10,0.15,8.402325,15.697548
3,mse,10,0.05,3.14697,21.841358
3,mse,10,0.075,3.565662,18.881796
3,mse,10,0.1,4.095248,18.022488
3,mse,10,0.15,5.295338,15.973224
