batch_index,metric,tau,area,comp,suff
0,mse,14,0.075,14.945076,26.303051
0,mse,14,0.1,17.884659,25.454952
0,mse,14,0.15,17.522644,22.418243
0,mae,15,0.05,12.460668,19.547779
0,mae,15,0.075,12.955593,19.095598
0,mae,15,0.1,14.496593,18.954649
0,mae,15,0.15,16.914726,18.577839
0,mse,15,0.05,13.946932,26.260483
0,mse,15,0.075,14.952126,25.429642
0,mse,15,0.1,16.901934,24.673594
0,mse,15,0.15,18.988087,23.720531
0,mae,16,0.05,11.928021,19.897003
0,mae,16,0.075,13.943825,19.746304
0,mae,16,0.1,15.413239,19.202679
0,mae,16,0.15,16.994083,19.082073
0,mse,16,0.05,12.580433,26.240509
0,mse,16,0.075,16.518595,26.474277
0,mse,16,0.1,18.299265,25.106207
0,mse,16,0.15,19.210749,24.701807
0,mae,17,0.05,12.410464,20.258942
0,mae,17,0.075,14.641685,19.435619
0,mae,17,0.1,15.467257,19.093063
0,mae,17,0.15,17.764278,18.137785
0,mse,17,0.05,13.112959,26.532743
0,mse,17,0.075,16.90686,25.171024
0,mse,17,0.1,17.814934,24.936136
0,mse,17,0.15,21.211422,23.27519
0,mae,18,0.05,13.69993,20.305214
0,mae,18,0.075,14.800013,19.655251
0,mae,18,0.1,15.719324,19.209602
0,mae,18,0.15,17.755646,18.157194
0,mse,18,0.05,15.266084,27.107367
0,mse,18,0.075,16.603018,26.067383
0,mse,18,0.1,18.857655,25.207388
0,mse,18,0.15,21.703224,23.906475
0,mae,19,0.05,12.410948,19.757235
0,mae,19,0.075,14.919416,19.331919
0,mae,19,0.1,15.658824,19.091103
0,mae,19,0.15,17.426235,18.618624
0,mse,19,0.05,12.722774,25.857723
0,mse,19,0.075,17.778761,25.468525
0,mse,19,0.1,18.673166,24.156013
0,mse,19,0.15,22.052361,24.032692
0,mae,20,0.05,13.452892,20.532049
0,mae,20,0.075,15.417648,19.476316
0,mae,20,0.1,16.050383,19.551434
0,mae,20,0.15,17.728374,17.448689
0,mse,20,0.05,15.609256,27.306026
0,mse,20,0.075,18.10891,25.278286
0,mse,20,0.1,18.527752,24.627756
0,mse,20,0.15,21.244602,20.270931
0,mae,21,0.05,12.590978,19.646488
0,mae,21,0.075,15.324121,19.137278
0,mae,21,0.1,16.059891,18.7964
0,mae,21,0.15,17.436113,18.094093
0,mse,21,0.05,13.723495,25.436737
0,mse,21,0.075,17.712807,24.123449
0,mse,21,0.1,18.942211,23.625851
0,mse,21,0.15,21.04792,21.423698
0,mae,22,0.05,13.372894,19.258327
0,mae,22,0.075,15.910271,19.059536
0,mae,22,0.1,17.327673,19.555796
0,mae,22,0.15,18.355738,18.566139
0,mse,22,0.05,15.388399,24.871662
0,mse,22,0.075,18.873087,24.020386
0,mse,22,0.1,22.172024,25.262207
0,mse,22,0.15,22.282448,23.947662
0,mae,23,0.05,13.485033,20.170307
0,mae,23,0.075,15.279803,20.40711
0,mae,23,0.1,16.25985,20.448524
0,mae,23,0.15,16.253897,18.968056
0,mse,23,0.05,14.947566,26.283283
0,mse,23,0.075,18.939753,26.53315
0,mse,23,0.1,19.575766,28.147947
0,mse,23,0.15,18.185883,25.199484
1,mae,0,0.05,13.12472,20.086208
1,mae,0,0.075,15.038237,18.268879
1,mae,0,0.1,16.216633,17.793167
1,mae,0,0.15,18.735767,16.170673
1,mse,0,0.05,13.174541,25.701916
1,mse,0,0.075,16.793991,21.824705
1,mse,0,0.1,18.874851,21.217377
1,mse,0,0.15,24.178211,17.721563
1,mae,1,0.05,13.299096,19.473232
1,mae,1,0.075,14.680126,18.627197
1,mae,1,0.1,16.035912,18.078255
1,mae,1,0.15,18.341885,16.689404
1,mse,1,0.05,14.226223,24.633486
1,mse,1,0.075,15.546915,22.884415
1,mse,1,0.1,17.412928,22.162399
1,mse,1,0.15,22.506817,19.804646
1,mae,2,0.05,12.29536,18.977886
1,mae,2,0.075,14.471098,18.664234
1,mae,2,0.1,14.890579,18.027195
1,mae,2,0.15,18.016575,16.604366
1,mse,2,0.05,11.54073,23.445889
1,mse,2,0.075,14.318842,23.193876
1,mse,2,0.1,14.882522,21.804811
1,mse,2,0.15,22.247047,19.513361
1,mae,3,0.05,13.386595,19.014423
1,mae,3,0.075,15.087219,18.11171
1,mae,3,0.1,14.854074,17.447483
1,mae,3,0.15,16.906061,16.77273
1,mse,3,0.05,13.120092,23.917686
1,mse,3,0.075,15.505045,21.866241
1,mse,3,0.1,15.245884,20.758976
1,mse,3,0.15,18.698374,19.556274
1,mae,4,0.05,13.287134,19.324158
1,mae,4,0.075,15.735121,18.19714
1,mae,4,0.1,16.390486,18.551283
1,mae,4,0.15,18.30986,17.285702
1,mse,4,0.05,13.342018,24.994602
1,mse,4,0.075,17.46315,22.503464
1,mse,4,0.1,18.35347,22.945578
1,mse,4,0.15,22.436146,20.391026
1,mae,5,0.05,12.882344,19.479603
1,mae,5,0.075,15.444674,18.274889
1,mae,5,0.1,16.329105,18.16848
1,mae,5,0.15,16.49061,17.140669
1,mse,5,0.05,12.532578,24.877552
1,mse,5,0.075,17.158855,22.560549
1,mse,5,0.1,18.473503,22.106995
1,mse,5,0.15,18.706509,19.963196
