batch_index,metric,tau,area,comp,suff
0,mse,16,0.05,23.298828,18.810658
0,mse,16,0.075,25.511173,14.503839
0,mse,16,0.1,29.497452,13.176567
0,mse,16,0.15,31.364166,11.324165
0,mae,17,0.05,18.14537,16.563303
0,mae,17,0.075,19.496145,15.622784
0,mae,17,0.1,21.070309,13.99685
0,mae,17,0.15,23.491245,11.837336
0,mse,17,0.05,20.399208,18.037872
0,mse,17,0.075,24.543777,16.358322
0,mse,17,0.1,27.761211,13.217494
0,mse,17,0.15,34.257999,9.679552
0,mae,18,0.05,18.64739,16.470087
0,mae,18,0.075,21.486835,15.590851
0,mae,18,0.1,21.844444,14.532209
0,mae,18,0.15,24.075045,12.680451
0,mse,18,0.05,21.093502,17.834171
0,mse,18,0.075,28.010733,15.651638
0,mse,18,0.1,29.134731,13.832329
0,mse,18,0.15,34.983627,11.869911
0,mae,19,0.05,18.358181,16.187714
0,mae,19,0.075,20.778461,14.974917
0,mae,19,0.1,23.08341,13.475025
0,mae,19,0.15,24.296793,12.340939
0,mse,19,0.05,20.700945,17.277622
0,mse,19,0.075,27.042904,15.201966
0,mse,19,0.1,32.599518,12.307253
0,mse,19,0.15,36.852585,10.425747
0,mae,20,0.05,18.991228,15.703855
0,mae,20,0.075,21.538038,14.500921
0,mae,20,0.1,22.914917,12.607559
0,mae,20,0.15,23.553143,11.056316
0,mse,20,0.05,21.518372,16.149296
0,mse,20,0.075,28.574511,14.122888
0,mse,20,0.1,32.648918,10.684351
0,mse,20,0.15,34.633369,8.16462
0,mae,21,0.05,19.748566,15.316717
0,mae,21,0.075,21.810793,13.263913
0,mae,21,0.1,22.424129,11.605145
0,mae,21,0.15,22.892546,11.494504
0,mse,21,0.05,24.271175,15.767311
0,mse,21,0.075,29.416073,12.006823
0,mse,21,0.1,31.065002,9.325726
0,mse,21,0.15,33.043476,8.780557
0,mae,22,0.05,19.370911,16.070381
0,mae,22,0.075,22.090776,14.546915
0,mae,22,0.1,22.507486,13.141922
0,mae,22,0.15,22.568064,11.633092
0,mse,22,0.05,23.598299,17.124567
0,mse,22,0.075,29.316242,14.149689
0,mse,22,0.1,31.510658,11.646011
0,mse,22,0.15,32.364071,9.102173
0,mae,23,0.05,20.122234,16.315107
0,mae,23,0.075,23.213383,14.224179
