batch_index,metric,tau,area,comp,suff
1,mse,23,0.15,18.660534,20.7458
2,mae,0,0.05,7.020806,16.998295
2,mae,0,0.075,8.841494,15.895277
2,mae,0,0.1,9.826015,15.813705
2,mae,0,0.15,11.383796,14.982056
2,mse,0,0.05,3.727252,19.091484
2,mse,0,0.075,5.817118,17.090836
2,mse,0,0.1,6.884491,16.856958
2,mse,0,0.15,8.761104,15.623833
2,mae,1,0.05,7.133221,17.237883
2,mae,1,0.075,9.029097,16.401844
2,mae,1,0.1,10.347868,15.834069
2,mae,1,0.15,12.34407,15.35871
2,mse,1,0.05,3.75753,19.608513
2,mse,1,0.075,6.156389,18.347214
2,mse,1,0.1,7.76122,17.977379
2,mse,1,0.15,10.577908,16.864943
2,mae,2,0.05,7.766123,17.648058
2,mae,2,0.075,9.455709,16.782177
2,mae,2,0.1,10.069712,16.982004
2,mae,2,0.15,11.16399,16.805088
2,mse,2,0.05,4.810868,20.119049
2,mse,2,0.075,6.653872,18.545925
2,mse,2,0.1,7.396371,18.680038
2,mse,2,0.15,9.071115,18.615185
2,mae,3,0.05,6.968947,17.685614
2,mae,3,0.075,8.778358,16.927961
2,mae,3,0.1,9.427238,16.79093
2,mae,3,0.15,11.781817,15.405913
2,mse,3,0.05,3.853663,20.389286
2,mse,3,0.075,5.703955,19.281559
2,mse,3,0.1,6.484599,19.067524
2,mse,3,0.15,9.700733,15.982247
2,mae,4,0.05,6.638186,18.191238
2,mae,4,0.075,8.263,17.570553
2,mae,4,0.1,9.012138,17.237183
2,mae,4,0.15,11.097526,16.83326
2,mse,4,0.05,3.698993,20.807503
2,mse,4,0.075,5.343348,19.789431
2,mse,4,0.1,6.021307,19.42627
2,mse,4,0.15,8.789875,18.716766
2,mae,5,0.05,7.218843,17.149185
2,mae,5,0.075,9.471886,16.066471
2,mae,5,0.1,10.331744,15.741873
2,mae,5,0.15,12.016598,15.574662
2,mse,5,0.05,3.968844,19.057188
2,mse,5,0.075,6.717692,17.542486
2,mse,5,0.1,7.753321,16.598751
2,mse,5,0.15,9.998363,16.46209
2,mae,6,0.05,7.505374,16.941486
2,mae,6,0.075,9.049457,16.767826
2,mae,6,0.1,9.87191,16.14196
2,mae,6,0.15,12.278669,15.128175
2,mse,6,0.05,4.234057,18.654232
2,mse,6,0.075,5.743476,18.169453
2,mse,6,0.1,6.796617,17.442341
2,mse,6,0.15,10.197447,15.43759
2,mae,7,0.05,6.850111,17.939476
2,mae,7,0.075,8.807772,17.38501
2,mae,7,0.1,10.057564,17.173622
2,mae,7,0.15,12.149868,15.658459
2,mse,7,0.05,3.57514,20.459173
2,mse,7,0.075,5.349636,19.765598
2,mse,7,0.1,6.777237,19.344395
2,mse,7,0.15,9.834311,16.501354
2,mae,8,0.05,8.448896,16.397697
2,mae,8,0.075,10.183079,16.279181
2,mae,8,0.1,10.971177,15.974033
2,mae,8,0.15,12.742869,15.649394
2,mse,8,0.05,5.037729,18.151554
2,mse,8,0.075,7.16547,18.301033
2,mse,8,0.1,8.134706,17.857929
2,mse,8,0.15,10.525635,17.528198
2,mae,9,0.05,7.913857,16.441311
2,mae,9,0.075,9.635249,15.896273
2,mae,9,0.1,10.327288,15.639141
2,mae,9,0.15,12.38948,14.786545
2,mse,9,0.05,4.424226,18.069679
2,mse,9,0.075,6.150589,16.86599
2,mse,9,0.1,6.983137,16.411789
2,mse,9,0.15,10.140503,14.587156
2,mae,10,0.05,6.203686,17.244049
2,mae,10,0.075,7.726853,16.220331
2,mae,10,0.1,9.094765,16.013062
2,mae,10,0.15,11.097676,15.352792
2,mse,10,0.05,3.302785,19.288099
2,mse,10,0.075,4.827696,17.421829
2,mse,10,0.1,6.136758,17.025003
2,mse,10,0.15,8.399261,15.866443
2,mae,11,0.05,7.043214,16.469887
2,mae,11,0.075,8.81163,15.661673
2,mae,11,0.1,9.385851,15.310633
2,mae,11,0.15,11.839836,14.094581
2,mse,11,0.05,3.884254,17.856098
2,mse,11,0.075,5.655478,16.304424
2,mse,11,0.1,6.623862,15.5591
2,mse,11,0.15,9.728774,13.108632
2,mae,12,0.05,6.210671,17.002258
2,mae,12,0.075,8.092688,16.608805
2,mae,12,0.1,9.317329,16.401045
2,mae,12,0.15,11.62864,15.836602
2,mse,12,0.05,3.222906,18.583233
2,mse,12,0.075,5.31944,18.0284
2,mse,12,0.1,6.385391,17.666178
2,mse,12,0.15,9.115767,16.568375
2,mae,13,0.05,6.501452,17.266472
2,mae,13,0.075,8.249971,16.511852
2,mae,13,0.1,8.575945,15.880813
2,mae,13,0.15,9.782692,15.812044
2,mse,13,0.05,3.289587,18.749153
2,mse,13,0.075,5.152223,17.064384
2,mse,13,0.1,5.599851,16.088753
2,mse,13,0.15,7.291368,16.688665
2,mae,14,0.05,6.801039,17.571402
2,mae,14,0.075,8.527622,16.463655
2,mae,14,0.1,9.629944,15.794308
2,mae,14,0.15,11.350897,15.251215
2,mse,14,0.05,3.84093,19.676916
